031.5;z;LOCAÇÃO. ARRENDAMENTO MERCANTIL (LEASING);Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
032;g;MOVIMENTAÇÃO DE MATERIAL;-;-;-;
032;z;MOVIMENTAÇÃO DE MATERIAL;-;-;-;
032.01;m;TERMOS DE RESPONSABILIDADE. CAUTELA;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
032.1;z;CONTROLE DE ESTOQUE;2 anos;-;Eliminação;Observar os prazos da legislação em vigor para os documentos referentes a produtos e insumos químicos e outras substâncias entorpecentes.
032.2;z;AUTORIZAÇÃO DE ENTRADA E SAÍDA DE MATERIAL;1 ano;-;Eliminação;Observar os prazos da legislação em vigor para os documentos referentes a produtos e insumos químicos e outras substâncias entorpecentes.
032.3;z;RECOLHIMENTO DE MATERIAL INSERVÍVEL AO DEPÓSITO;2 anos;-;Eliminação;Observar os prazos da legislação em vigor para os documentos referentes a produtos e insumos químicos e outras substâncias entorpecentes.
032.4;z;TOMBAMENTO;Até a alienação;5 anos;Guarda permanente;
033;g;ALIENAÇÃO E BAIXA;-;-;-;Eliminar, após 2 anos, os documentos referentes às ações de alienação e baixa não efetivadas.
033.1;z;VENDA;-;-;-;
033.11;m;MATERIAL PERMANENTE;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
033.12;m;MATERIAL DE CONSUMO;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
033.2;z;DOAÇÃO E PERMUTA;-;-;-;
033.21;m;MATERIAL PERMANENTE;4 anos;5 anos;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
033.22;m;MATERIAL DE CONSUMO;4 anos;5 anos;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
033.3;z;DAÇÃO. ADJUDICAÇÃO;-;-;-;
033.31;m;MATERIAL PERMANENTE;Até a quitação total da dívida;5 anos;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
033.32;m;MATERIAL DE CONSUMO;Até a quitação total da dívida;5 anos;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
033.4;z;DESFAZIMENTO;-;-;-;
033.41;m;MATERIAL PERMANENTE;4 anos;5 anos;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
033.42;m;MATERIAL DE CONSUMO;4 anos;5 anos;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
033.5;z;CESSÃO, COMODATO E EMPRÉSTIMO;-;-;-;
033.51;m;MATERIAL PERMANENTE;4 anos;5 anos;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
033.52;m;MATERIAL DE CONSUMO;4 anos;5 anos;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
033.6;z;EXTRAVIO, ROUBO, DESAPARECIMENTO, FURTO E AVARIA;Até a conclusão do caso;5 anos;Eliminação;Observar os prazos da legislação em vigor para os documentos referentes a produtos e insumos químicos e outras substâncias entorpecentes.
034;g;CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão. Eliminar, após 2 anos, os documentos referentes às contratações não efetivadas.
035;g;EXECUÇÃO DE SERVIÇOS DE INSTALAÇÃO E MANUTENÇÃO;1 ano;-;Eliminação;
036;g;CONTROLE DE MATERIAIS;-;-;-;
036;z;CONTROLE DE MATERIAIS;-;-;-;
036.01;m;COMISSÃO DE INVENTÁRIO;Enquanto vigora;-;Guarda permanente;
036.1;z;INVENTÁRIO DE MATERIAL PERMANENTE;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Guarda permanente;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
036.2;z;INVENTÁRIO DE MATERIAL DE CONSUMO;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
039;g;OUTRAS AÇÕES REFERENTES À GESTÃO DE MATERIAIS;-;-;-;
039.1;z;RACIONALIZAÇÃO DO USO DE MATERIAL;-;-;-;
039.11;m;CRIAÇÃO E ATUAÇÃO DE GRUPOS DE TRABALHO;4 anos;5 anos;Guarda permanente;
039.12;m;OPERACIONALIZAÇÃO DE REUNIÕES;2 anos;-;Eliminação;
039.2;z;EMPRÉSTIMO E DEVOLUÇÃO DE MATERIAL PERMANENTE;Enquanto vigora;1 ano;Eliminação;
040;s;GESTÃO DE BENS PATRIMONIAIS E DE SERVIÇOS;-;-;-;
040;g;GESTÃO DE BENS PATRIMONIAIS E DE SERVIÇOS;-;-;-;
040.01;z;NORMATIZAÇÃO. REGULAMENTAÇÃO;Enquanto vigora;5 anos;Guarda permanente;
041;g;AQUISIÇÃO E INCORPORAÇÃO;-;-;-;Eliminar, após 2 anos, os documentos referentes às ações de aquisição e incorporação não efetivadas.
041.1;z;COMPRA;-;-;-;
041.11;m;BENS IMÓVEIS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Guarda permanente;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
041.12;m;VEÍCULOS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
041.13;m;BENS SEMOVENTES;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
041.2;z;DOAÇÃO E PERMUTA;-;-;-;
041.21;m;BENS IMÓVEIS;4 anos;5 anos;Guarda permanente;
041.22;m;VEÍCULOS;4 anos;5 anos;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
041.23;m;BENS SEMOVENTES;4 anos;5 anos;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
041.3;z;DAÇÃO. ADJUDICAÇÃO;-;-;-;
041.31;m;BENS IMÓVEIS;Até a quitação total da dívida;5 anos;Guarda permanente;
041.32;m;VEÍCULOS;Até a quitação total da dívida;5 anos;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
041.4;z;PROCRIAÇÃO;4 anos;5 anos;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
041.5;z;CESSÃO E COMODATO;-;-;-;
041.51;m;BENS IMÓVEIS;4 anos;5 anos;Guarda permanente;
041.52;m;VEÍCULOS;4 anos;5 anos;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
041.53;m;BENS SEMOVENTES;4 anos;5 anos;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
041.6;z;LOCAÇÃO. ARRENDAMENTO MERCANTIL (LEASING). SUBLOCAÇÃO;-;-;-;
041.61;m;BENS IMÓVEIS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
041.62;m;VEÍCULOS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
042;g;ALIENAÇÃO;-;-;-;Eliminar, após 2 anos, os documentos referentes às ações de alienação não efetivadas.
042.1;z;VENDA;-;-;-;
042.11;m;BENS IMÓVEIS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Guarda permanente;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
042.12;m;VEÍCULOS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
042.13;m;BENS SEMOVENTES;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
042.2;z;DOAÇÃO E PERMUTA;-;-;-;
042.21;m;BENS IMÓVEIS;4 anos;5 anos;Guarda permanente;
042.22;m;VEÍCULOS;4 anos;5 anos;Eliminação;Utilizar prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
042.23;m;BENS SEMOVENTES;4 anos;5 anos;Eliminação;Utilizar os prazos os dos documentos financeiros para as transações que envolvam pagamento de despesas.
042.3;z;DAÇÃO. ADJUDICAÇÃO;-;-;-;
042.31;m;BENS IMÓVEIS;Até a quitação total da dívida;5 anos;Guarda permanente;
042.32;m;VEÍCULOS;Até a quitação total da dívida;5 anos;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
042.4;z;DESAPROPRIAÇÃO E DESMEMBRAMENTO;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Guarda permanente;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
042.5;z;CESSÃO E COMODATO;-;-;-;
042.51;m;BENS IMÓVEIS;4 anos;5 anos;Guarda permanente;
042.52;m;VEÍCULOS;4 anos;5 anos;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
042.53;m;BENS SEMOVENTES;4 anos;5 anos;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
042.6;z;LOCAÇÃO. ARRENDAMENTO. SUBLOCAÇÃO;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
042.7;z;BAIXA. DESFAZIMENTO;-;-;-;
042.71;m;VEÍCULOS;4 anos;5 anos;Eliminação;
042.72;m;BENS SEMOVENTES;4 anos;5 anos;Eliminação;
043;g;ADMINISTRAÇÃO CONDOMINIAL;-;-;-;
043.1;z;REGISTRO DOS IMÓVEIS;3 anos;5 anos;Guarda permanente;
043.2;z;SERVIÇOS DE CONDOMÍNIO;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
043.3;z;REINTEGRAÇÃO DE POSSE. REIVINDICAÇÃO DE DOMÍNIO DESPEJO DE PERMISSIONÁRIO;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Guarda permanente;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
043.4;z;TOMBAMENTO;Até a alienação;5 anos;Guarda permanente;
043.5;z;INSPEÇÃO PATRIMONIAL;3 anos;5 anos;Guarda permanente;
043.6;z;MUDANÇA;-;-;-;
043.61;m;PARA OUTROS IMÓVEIS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
043.62;m;DENTRO DO MESMO IMÓVEL;1 ano;-;Eliminação;Utilizar os prazos dos documentos financeiros para as transações que envolvam pagamento de despesas.
043.7;z;USO DE DEPENDÊNCIAS;2 anos;-;Eliminação;
044;g;ADMINISTRAÇÃO DA FROTA DE VEÍCULOS;-;-;-;
044.1;z;CADASTRAMENTO, LICENCIAMENTO E EMPLACAMENTO;Até a alienação;5 anos;Eliminação;
044.2;z;TOMBAMENTO;Até a alienação;5 anos;Guarda permanente;
044.3;z;OCORRÊNCIA DE SINISTROS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão. Observar para os acidentes com vítimas, o prazo total de guarda de 20 anos, após a conclusão do caso.
044.4;z;CONTROLE DE USO;2 anos;-;Eliminação;
044.5;z;ESTACIONAMENTO. GARAGEM;2 anos;-;Eliminação;
044.6;z;NOTIFICAÇÕES DE INFRAÇÕES E MULTAS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
045;g;CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS;-;-;-;Eliminar, após 2 anos, os documentos referentes às contratações não efetivadas.
045;z;CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS;-;-;-;Eliminar, após 2 anos, os documentos referentes às contratações não efetivadas.
045.01;m;SEGURO PATRIMONIAL;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
045.1;z;FORNECIMENTO DE SERVIÇOS PÚBLICOS ESSENCIAIS;-;-;-;
045.11;m;ÁGUA E ESGOTAMENTO SANITÁRIO;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
045.12;m;GÁS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão 
045.13;m;ENERGIA ELÉTRICA;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
045.2;z;MANUTENÇÃO E REPARO DAS INSTALAÇÕES;-;-;-;
045.21;m;ELEVADORES;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
045.22;m;SISTEMAS CENTRAIS DE AR CONDICIONADO;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
045.23;m;SUBESTAÇÕES ELÉTRICAS E GERADORES;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
045.24;m;CONSERVAÇÃO PREDIAL;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
045.3;z;EXECUÇÃO DE OBRAS;-;-;-;
045.31;m;CONSTRUÇÃO;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Guarda Permanente;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
045.32;m;REFORMA. RECUPERAÇÃO. RESTAURAÇÃO;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Guarda Permanente;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
045.33;m;ADAPTAÇÃO DE USO;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Guarda Permanente;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
045.4;z;VIGILÂNCIA PATRIMONIAL;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
045.5;z;ABASTECIMENTO E MANUTENÇÃO DE VEÍCULOS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
045.6;z;ASSISTÊNCIA VETERINÁRIA;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
045.7;z;ADESTRAMENTO;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
046;g;PROTEÇÃO, GUARDA E SEGURANÇA PATRIMONIAL;-;-;-;
046.1;z;PREVENÇÃO DE INCÊNDIO;-;-;-;
046.11;m;PLANEJAMENTO, ELABORAÇÃO E ACOMPANHAMENTO DE PROJETOS;4 anos;5 anos;Guarda permanente;
046.12;m;CONSTITUIÇÃO DE BRIGADA VOLUNTÁRIA;4 anos;5 anos;Guarda permanente;
046.13;m;INSTALAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE COMBATE A INCÊNDIO;2 anos;-;Eliminação;
046.2;z;MONITORAMENTO. VIGILÂNCIA;2 anos;-;Eliminação;
046.3;z;OCORRÊNCIA DE SINISTROS;Até a conclusão do caso;5 anos;Eliminação;
046.4;z;CONTROLE DE PORTARIA;2 anos;*;Eliminação;* Observar para os registros de ocorrências, o prazo total de guarda de 10 anos.
047;g;CONTROLE DE BENS PATRIMONIAIS;-;-;-;
047;z;CONTROLE DE BENS PATRIMONIAIS;-;-;-;
047.01;m;COMISSÃO DE INVENTÁRIO;Enquanto vigora;-;Guarda permanente;
047.1;z;INVENTÁRIO DE BENS IMÓVEIS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Guarda Permanente;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
047.2;z;INVENTÁRIO DE VEÍCULOS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Guarda Permanente;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
047.3;z;INVENTÁRIO DE BENS SEMOVENTES;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Guarda Permanente;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
049;g;OUTRAS AÇÕES REFERENTES À GESTÃO DE BENS PATRIMONIAIS E DE SERVIÇOS;-;-;-;
049.1;z;RACIONALIZAÇÃO DO USO DE BENS E SERVIÇOS;-;-;-;
049.11;m;CRIAÇÃO E ATUAÇÃO DE GRUPOS DE TRABALHO;4 anos;5 anos;Guarda permanente;
049.12;m;OPERACIONALIZAÇÃO DE REUNIÕES;2 anos;-;Eliminação;
050;s;GESTÃO ORÇAMENTÁRIA E FINANCEIRA;-;-;-;
050;g;GESTÃO ORÇAMENTÁRIA E FINANCEIRA;-;-;-;
050.01;z;NORMATIZAÇÃO. REGULAMENTAÇÃO;Enquanto vigora;5 anos;Guarda permanente;
050.02;z;CONFORMIDADE DE REGISTRO DE GESTÃO;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
050.03;z;CONFORMIDADE CONTÁBIL;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
051;g;GESTÃO ORÇAMENTÁRIA;-;-;-;
051.1;z;PROGRAMAÇÃO ORÇAMENTÁRIA;5 anos;5 anos;Guarda permanente;Eliminar, após 2 anos, os documentos cujas informações sobre previsão orçamentária encontrem-se recapituladas ou consolidadas em outros.
051.2;z;DETALHAMENTO DE DESPESA;2 anos;-;Eliminação;
051.3;z;EXECUÇÃO ORÇAMENTÁRIA;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
051.4;z;RETIFICAÇÃO ORÇAMENTÁRIA. CRÉDITOS ADICIONAIS;5 anos;5 anos;Guarda permanente;
052;g;GESTÃO FINANCEIRA;-;-;-;
052.1;z;PROGRAMAÇÃO FINANCEIRA;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
052.2;z;EXECUÇÃO FINANCEIRA;-;-;-;
052.21;m;RECEITA;-;-;-;
052.211;n;RECEITA CORRENTE;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
052.212;n;RECEITA DE CAPITAL;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
052.213;n;INGRESSO EXTRAORÇAMENTÁRIO;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
052.22;m;DESPESA;-;-;-;
052.221;n;DESPESA CORRENTE;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
052.222;n;DESPESA DE CAPITAL;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
052.23;m;DEMONSTRAÇÃO CONTÁBIL;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Guarda Permanente;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
052.24;m;GESTÃO DE FUNDOS ESPECIAIS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
052.25;m;CONCESSÃO DE BENEFÍCIOS, ESTÍMULOS E INCENTIVOS;-;-;-;
052.251;n;FINANCEIROS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Guarda Permanente;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
052.252;n;CREDITÍCIOS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Guarda Permanente;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
053;g;OPERAÇÃO BANCÁRIA;-;-;-;
053;z;OPERAÇÃO BANCÁRIA;-;-;-;
053.01;m;CONCILIAÇÃO BANCÁRIA;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
053.1;z;PAGAMENTO EM MOEDA ESTRANGEIRA;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
053.2;z;GESTÃO DA CONTA ÚNICA;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
053.3;z;GESTÃO DE CONTAS CORRENTES BANCÁRIAS: TIPO A, B, C, D e E;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
053.4;z;GESTÃO DE CONTAS ESPECIAIS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
054;g;CONTROLE EXTERNO. AUDITORIA EXTERNA;-;-;-;
054.1;z;PRESTAÇÃO DE CONTAS. TOMADA DE CONTAS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Guarda Permanente;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
054.2;z;TOMADA DE CONTAS ESPECIAL;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Guarda Permanente;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
059;g;OUTRAS AÇÕES REFERENTES À GESTÃO ORÇAMENTÁRIA E FINANCEIRA;-;-;-;
059.1;z;COMPRA E SUBSCRIÇÃO DE AÇÕES;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Guarda Permanente;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
059.2;z;RECOLHIMENTO DE TRIBUTOS, IMPOSTOS E TAXAS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão
