052.1; Programação financeira de desembolso; 052.1; Programação financeira (Gestão financeira)
052.2; Execução financeira; 052.2; Execução financeira (Gestão financeira)
052.21; Receita; 052.211; Receita corrente (Receita/Execução financeira)
052.21; Receita; 052.212; Receita de capital (Receita/Execução financeira)
052.21; Receita; 052.213; Ingresso extraorçamentário (Receita/Execução financeira)
052.22; Despesa; 052.221; Despesa corrente (Despesa/Execução financeira)
052.22; Despesa; 052.222; Despesa de capital (Despesa/Execução financeira)
053; Fundos especiais; 052.24; Gestão de fundos especiais (Execução financeira)
054; Estímulos financeiros e creditícios; 052.251; Financeiros (Concessão de benefícios, estímulos e incentivos/Execução financeira)
054; Estímulos financeiros e creditícios; 052.252; Creditícios (Concessão de benefícios, estímulos e incentivos/Execução financeira)
055; Operações bancárias; 053; Operação bancária
055.01; Pagamentos em moeda estrangeira; 053.1; Pagamento em moeda estrangeira (Operação bancária)
055.1; Conta única; 053.2; Gestão da conta única (Operação bancária)
055.2; Outras contas: tipo B, C e D; 053.3; Gestão das contas correntes bancárias: tipo A, B, C, D e E (Operação bancária)
056; Balanços. Balancetes; 052.23; Demonstração contábil (Execução financeira)
057; Tomada de contas. Prestação de contas; 054.1; Prestação de contas. Tomada de contas (Controle externo. Auditoria externa)
057; Tomada de contas. Prestação de contas; 054.2; Tomada de contas especial (Controle externo. Auditoria externa)
059; Outros assuntos referentes a orçamento e finanças; 059; Outras ações referentes à gestão orçamentária e financeira
059; Outros assuntos referentes a orçamento e finanças; 059.1; Compra e subscrição de ações
059; Outros assuntos referentes a orçamento e finanças; 059.3; Fixação de custos de serviços
059; Outros assuntos referentes a orçamento e finanças; 059.4; Devolução ao erário
059; Outros assuntos referentes a orçamento e finanças; 059.5; Restituição de rendas arrecadadas
059.1; Tributos (impostos e taxas); 059.2; Recolhimento de impostos, taxas e demais tributos (Outras ações referentes à gestão orçamentária e financeira)
060; Documentação e informação; 060; Gestão da documentação e da informação
060.1; Publicação de matérias no diário oficial; 069.3; Publicação de matérias (Outras ações referentes à gestão da documentação e da informação)
060.2; Publicação de matérias nos boletins administrativo, de pessoal e de serviço; 069.3; Publicação de matérias (Outras ações referentes à gestão da documentação e da informação)
060.3; Publicação de matérias em outros periódicos; 069.3; Publicação de matérias (Outras ações referentes à gestão da documentação e da informação)
061; Produção editorial; 065; Produção editorial
061.1; Editoração. Programação visual; 065.2; Editoração e programação visual (Produção editorial)
061.2; Distribuição. Promoção. Divulgação; 065.3; Promoção, divulgação e distribuição (Produção editorial)
062; Documentação bibliográfica; 062; Gestão de acervos bibliográfico e museológico
062.01; Normas e manuais; 060.01; Normatização. Regulamentação (Gestão da documentação e da informação)
062.1; Aquisição; 062.1; Aquisição e incorporação
062.11; Compra; 062.11; Compra (Aquisição e incorporação/Gestão de acervos bibliográfico e museológico)
062.12; Doação; 062.12; Doação (Aquisição e incorporação/Gestão de acervos bibliográfico e museológico)
062.13; Permuta; 062.13; Permuta (Aquisição e incorporação/Gestão de acervos bibliográfico e museológico)
062.2; Registro; 062.21; Registro (Processamento técnico/Gestão de acervos bibliográfico e museológico)
062.3; Catalogação. Classificação. Indexação; 062.22; Catalogação, classificação e indexação (Processamento técnico/Gestão de acervos bibliográfico e museológico)
062.4; Referência e circulação; 063.1; Consultas (Controle de acesso e de movimentação de acervos)
062.4; Referência e circulação; 063.2; Empréstimos (Controle de acesso e de movimentação de acervos)
062.5; Inventário; 062.3; Inventário (Processamento técnico/Gestão de acervos bibliográfico e museológico)
063; Documentação arquivística: gestão de documentos e sistema de arquivos; 061; Gestão de documentos de arquivo
063.01; Normas e manuais; 060.01; Normatização. Regulamentação (Gestão da documentação e da informação)
063.1; Produção de documentos. Levantamento. Diagnóstico. Fluxo; 061.3; Levantamento da produção e do fluxo documental (Gestão de documentos de arquivo)
063.2; Protocolo: recepção, tramitação e expedição de documentos; 061.1; Adoção e controle dos procedimentos de protocolo (Gestão de documentos de arquivo)
063.3; Assistência técnica; –; –
063.4; Classificação e arquivamento (Código de classificação de documentos); 061.4; Elaboração dos instrumentos técnicos de gestão de documentos (Gestão de documentos de arquivo)
063.4; Classificação e arquivamento (Código de classificação de documentos); 061.51; Classificação (Aplicação dos instrumentos técnicos de gestão de documentos)
063.5; Política de acesso aos documentos; 060.01; Normatização. Regulamentação (Gestão da documentação e da informação)
063.51; Consultas. Empréstimos; 063.1; Consultas (Controle de acesso e de movimentação de acervos)
063.51; Consultas. Empréstimos; 063.2; Empréstimos (Controle de acesso e de movimentação de acervos)
063.6; Destinação de documentos; 061.52; Avaliação (Aplicação dos instrumentos técnicos de gestão de documentos)
063.61; Análise. Avaliação. Seleção (Tabela de temporalidade); 061.4; Elaboração dos instrumentos técnicos de gestão de documentos (Gestão de documentos de arquivo)
063.61; Análise. Avaliação. Seleção (Tabela de temporalidade); 061.52; Avaliação (Aplicação dos instrumentos técnicos de gestão de documentos)
063.62; Eliminação; 061.521; Eliminação (Avaliação/Aplicação dos instrumentos técnicos de gestão de documentos)
063.63; Transferência. Recolhimento; 061.522; Transferência (Avaliação/Aplicação dos instrumentos técnicos de gestão de documentos)
063.63; Transferência. Recolhimento; 061.523; Recolhimento (Avaliação/Aplicação dos instrumentos técnicos de gestão de documentos)
064; Documentação museológica; 062.11; Compra (Aquisição e incorporação/Gestão de acervos bibliográfico e museológico)
064; Documentação museológica; 062.12; Doação (Aquisição e incorporação/Gestão de acervos bibliográfico e museológico)
064; Documentação museológica; 062.13; Permuta (Aquisição e incorporação/Gestão de acervos bibliográfico e museológico)
064; Documentação museológica; 062.21; Registro (Processamento técnico/Gestão de acervos bibliográfico e museológico)
064; Documentação museológica; 062.22; Catalogação, classificação e indexação (Processamento técnico/Gestão de acervos bibliográfico e museológico)
064; Documentação museológica; 062.3; Inventário (Processamento técnico/Gestão de acervos bibliográfico e museológico)
064; Documentação museológica; 062.41; Doação (Desincorporação/Gestão de acervos bibliográfico e museológico)
064; Documentação museológica; 062.42; Descarte (Desincorporação/Gestão de acervos bibliográfico e museológico)
064; Documentação museológica; 063.1; Consultas (Controle de acesso e de movimentação de acervos)
064; Documentação museológica; 063.2; Empréstimos (Controle de acesso e de movimentação de acervos)
065; Reprodução de documentos; 064.31; Microfilmagem (Reformatação/Conservação e preservação de acervos)
065; Reprodução de documentos; 064.32; Digitalização (Reformatação/Conservação e preservação de acervos)
065; Reprodução de documentos; 069.2; Fornecimento de cópias de documentos (Outras ações referentes à gestão da Documentação e da Informação)
066; Conservação de documentos; 064.01; Avaliação e monitoramento (Conservação e preservação de acervos)
066.1; Desinfestação. Higienização; 064.1; Desinfestação e higienização (Conservação e preservação de acervos)
066.2; Armazenamento. Depósitos; 064.2; Controle das áreas de armazenamento (Conservação e preservação de acervos)
066.3; Restauração; 064.4; Restauração (Conservação e preservação de acervos)
067; Informática; 066; Gestão de tecnologia da informação
067.1; Planos e projetos; 066.1; Desenvolvimento e controle de sistemas informatizados (Gestão de tecnologia da informação)
067.1; Planos e projetos; 066.31; Projeto de manutenção (Administração da infraestrutura tecnológica/Gestão de tecnologia da informação)
067.1; Planos e projetos; 066.41; Instalação e configuração (Administração de banco de dados/Gestão de tecnologia da informação)
067.2; Programas. Sistemas. Redes; 066.1; Desenvolvimento e controle de sistemas informatizados (Gestão de tecnologia da informação)
067.2; Programas. Sistemas. Redes; 066.32; Gerenciamento e uso (Administração da infraestrutura tecnológica/Gestão de tecnologia da informação)
067.2; Programas. Sistemas. Redes; 066.41; Instalação e configuração (Administração de banco de dados/Gestão de tecnologia da informação)
067.2; Programas. Sistemas. Redes; 066.42; Gerenciamento e uso (Administração de banco de dados/Gestão de tecnologia da informação)
067.21; Manuais técnicos; 066.2; Instalação de equipamentos (Gestão de tecnologia da informação)
067.22; Manuais do usuário; 066.1; Desenvolvimento e controle de sistemas informatizados (Gestão de tecnologia da informação)
067.22; Manuais do usuário; 066.2; Instalação de equipamentos (Gestão de tecnologia da informação)
067.3; Assistência técnica; 018.1; Contratação de pessoa jurídica (Organização e Funcionamento)
069; Outros assuntos referentes à documentação e informação; 069; Outras ações referentes à gestão da documentação e da informação
070; Comunicações; 070; Gestão dos serviços postais e de telecomunicações
071; Serviço postal; 018.1; Contratação de pessoa jurídica (Organização e Funcionamento)
071.1; Serviços de entrega expressa; 018.1; Contratação de pessoa jurídica (Organização e Funcionamento)
071.11; Nacional; 018.1; Contratação de pessoa jurídica (Organização e Funcionamento)
071.12; Internacional; 018.1; Contratação de pessoa jurídica (Organização e Funcionamento)
071.2; Serviços de coleta, transporte e entrega de correspondência agrupada – malote; 018.1; Contratação de pessoa jurídica (Organização e Funcionamento)
071.3; Mala oficial; 018.1; Contratação de pessoa jurídica (Organização e Funcionamento)
071.9; Outros serviços postais; 018.1; Contratação de pessoa jurídica (Organização e Funcionamento)
072; Serviço de rádio; 018.1; Contratação de pessoa jurídica (Organização e Funcionamento)
072.1; Instalação. Manutenção. Reparo; 018.1; Contratação de pessoa jurídica (Organização e Funcionamento)
073; Serviço de telex; 018.1; Contratação de pessoa jurídica (Organização e Funcionamento)
073.1; Instalação. Manutenção. Reparo; 018.1; Contratação de pessoa jurídica (Organização e Funcionamento)
074; Serviço telefônico. Fac-símile; 018.1; Contratação de pessoa jurídica (Organização e Funcionamento)
074; Serviço telefônico. Fac-símile; 073.32; Registro de ligações (Serviço de telefonia. Serviço de fax/Autorização e controle de uso)
074.1; Instalação. Transferência. Manutenção. Reparo; 018.1; Contratação de pessoa jurídica (Organização e Funcionamento)
074.1; Instalação. Transferência. Manutenção. Reparo; 073.31; Transferência de propriedade ou titularidade (Serviço de telefonia. Serviço de fax/Autorização e controle de uso)
074.2; Listas telefônicas internas; 073.33; Divulgação de listas telefônicas internas (Serviço de telefonia. Serviço de fax/Autorização e controle de uso)
074.3; Contas telefônicas; 018.1; Contratação de pessoa jurídica (Organização e Funcionamento)
075; Serviço de transmissão de dados, voz e imagem; 018.1; Contratação de pessoa jurídica (Organização e Funcionamento)
075; Serviço de transmissão de dados, voz e imagem; 073.4; Serviço de transmissão de dados, voz e imagem (Autorização e controle de uso)
079; Outros assuntos referentes a comunicações; –; –
090; Outros assuntos referentes à administração geral; –; –
091; Ações judiciais; 004.11; Uniformização do entendimento jurídico (Orientação técnica e normativa/Assessoramento jurídico)
091; Ações judiciais; 004.12; Análise dos instrumentos administrativos (Orientação técnica e normativa/Assessoramento jurídico)
091; Ações judiciais; 004.21; Representação extrajudicial (Atuação em contencioso/Assessoramento jurídico)
091; Ações judiciais; 004.22; Representação judicial (Atuação em contencioso/Assessoramento jurídico)
900; Assuntos diversos; 900; Administração de atividades acessórias
910; Solenidades. Comemorações. Homenagens; 018.1; Contratação de pessoa jurídica (Organização e Funcionamento)
910; Solenidades. Comemorações. Homenagens; 910.01; Normatização. Regulamentação (Gestão de eventos/Administração de atividades acessórias)
910; Solenidades. Comemorações. Homenagens; 911; Planejamento e programação (Gestão de eventos/Administração de atividades acessórias)
910; Solenidades. Comemorações. Homenagens; 912; Divulgação (Gestão de eventos/Administração de atividades acessórias)
910; Solenidades. Comemorações. Homenagens; 913; Inscrição e controle de frequência (Gestão de eventos/Administração de atividades acessórias)
910; Solenidades. Comemorações. Homenagens; 914; Emissão de certificados (Gestão de eventos/Administração de atividades acessórias)
910; Solenidades. Comemorações. Homenagens; 915; Avaliação dos resultados (Gestão de eventos/Administração de atividades acessórias)
910; Solenidades. Comemorações. Homenagens; 916; Habilitação, julgamento e recursos (Gestão de eventos/Administração de atividades acessórias)
910; Solenidades. Comemorações. Homenagens; 917; Premiação (Gestão de eventos/Administração de atividades acessórias)
910; Solenidades. Comemorações. Homenagens; 919.1; Participação em eventos promovidos e realizados por outras instituições (Outras ações referentes à gestão de eventos)
920; Congressos. Conferências. Seminários. Simpósios. Encontros. Convenções. Ciclos de palestras. Mesas redondas; 018.1; Contratação de pessoa jurídica (Organização e Funcionamento)
920; Congressos. Conferências. Seminários. Simpósios. Encontros. Convenções. Ciclos de palestras. Mesas redondas; 910.01; Normatização. Regulamentação (Gestão de eventos/Administração de atividades acessórias)
920; Congressos. Conferências. Seminários. Simpósios. Encontros. Convenções. Ciclos de palestras. Mesas redondas; 911; Planejamento e programação (Gestão de eventos/Administração de atividades acessórias)
920; Congressos. Conferências. Seminários. Simpósios. Encontros. Convenções. Ciclos de palestras. Mesas redondas; 912; Divulgação (Gestão de eventos/Administração de atividades acessórias)
920; Congressos. Conferências. Seminários. Simpósios. Encontros. Convenções. Ciclos de palestras. Mesas redondas; 913; Inscrição e controle de frequência (Gestão de eventos/Administração de atividades acessórias)
920; Congressos. Conferências. Seminários. Simpósios. Encontros. Convenções. Ciclos de palestras. Mesas redondas; 914; Emissão de certificados (Gestão de eventos/Administração de atividades acessórias)
920; Congressos. Conferências. Seminários. Simpósios. Encontros. Convenções. Ciclos de palestras. Mesas redondas; 915; Avaliação dos resultados (Gestão de eventos/Administração de atividades acessórias)
920; Congressos. Conferências. Seminários. Simpósios. Encontros. Convenções. Ciclos de palestras. Mesas redondas; 916; Habilitação, julgamento e recursos (Gestão de eventos/Administração de atividades acessórias)
920; Congressos. Conferências. Seminários. Simpósios. Encontros. Convenções. Ciclos de palestras. Mesas redondas; 917; Premiação (Gestão de eventos/Administração de atividades acessórias)
920; Congressos. Conferências. Seminários. Simpósios. Encontros. Convenções. Ciclos de palestras. Mesas redondas; 919.1; Participação em eventos promovidos e realizados por outras instituições (Outras ações referentes à gestão de eventos)
930; Feiras. Salões. Exposições. Mostras. Concursos. Festas; 018.1; Contratação de pessoa jurídica (Organização e Funcionamento)
930; Feiras. Salões. Exposições. Mostras. Concursos. Festas; 910.01; Normatização. Regulamentação (Gestão de eventos/Administração de atividades acessórias)
930; Feiras. Salões. Exposições. Mostras. Concursos. Festas; 911; Planejamento e programação (Gestão de eventos/Administração de atividades acessórias)
930; Feiras. Salões. Exposições. Mostras. Concursos. Festas; 912; Divulgação (Gestão de eventos/Administração de atividades acessórias)
930; Feiras. Salões. Exposições. Mostras. Concursos. Festas; 913; Inscrição e controle de frequência (Gestão de eventos/Administração de atividades acessórias)
930; Feiras. Salões. Exposições. Mostras. Concursos. Festas; 914; Emissão de certificados (Gestão de eventos/Administração de atividades acessórias)
930; Feiras. Salões. Exposições. Mostras. Concursos. Festas; 915; Avaliação dos resultados (Gestão de eventos/Administração de atividades acessórias)
930; Feiras. Salões. Exposições. Mostras. Concursos. Festas; 916; Habilitação, julgamento e recursos (Gestão de eventos/Administração de atividades acessórias)
930; Feiras. Salões. Exposições. Mostras. Concursos. Festas; 917; Premiação (Gestão de eventos/Administração de atividades acessórias)
930; Feiras. Salões. Exposições. Mostras. Concursos. Festas; 919.1; Participação em eventos promovidos e realizados por outras instituições (Outras ações referentes à gestão de eventos
940; Visitas e visitantes; 920.01; Normatização. Regulamentação (Promoção de visitas)
940; Visitas e visitantes; 921; Programação de visitas (Promoção de visitas)
940; Visitas e visitantes; 922; Controle de visitas e visitantes (Promoção de visitas)
990; Assuntos transitórios; 990; Outras ações referentes à administração de atividades acessórias
991; Apresentação. Recomendação; 991; Gestão de comunicações eventuais (Outras ações referentes à administração de atividades acessórias)
992; Comunicados e informes; 991; Gestão de comunicações eventuais (Outras ações referentes à administração de atividades acessórias)
993; Agradecimentos. Convites. Felicitações. Pêsames; 991; Gestão de comunicações eventuais (Outras ações referentes à administração de atividades acessórias)
994; Protestos. Reivindicações. Sugestões; 991; Gestão de comunicações eventuais (Outras ações referentes à administração de atividades acessórias)
995; Pedidos, oferecimentos e informações diversas; 991; Gestão de comunicações eventuais (Outras ações referentes à administração de atividades acessórias)
996; Associações: culturais, de amigos e de servidores; 992; Relacionamento com associações culturais, de amigos e de servidores (Outras ações referentes à administração de atividades acessórias)
